mouse,month,treatment,hotspots,ln2volume
#258,0,No UV,0,12.85515143
#281,0,No UV,0,12.85515143
#282,0,No UV,0,12.85515143
#317,0,No UV,0,12.85515143
#009,0,No UV,0,12.85649785
#258,0,No UV,0,12.85649785
#281,0,No UV,0,12.85649785
#303,0,No UV,0,12.85649785
#317,0,No UV,0,12.85649785
#974,0,No UV,0,12.85649785
#009,0,No UV,0,12.85784302
#970,0,No UV,0,12.85784302
#131,0,No UV,0,12.85918694
#303,0,No UV,0,12.85918694
#131,0,No UV,0,12.86052961
#289,0,No UV,0,12.86052961
#974,0,No UV,0,12.86052961
#131,0,No UV,0,12.86187102
#282,0,No UV,0,12.86187102
#303,0,No UV,0,12.86187102
#281,0,No UV,0,12.8632112
#282,0,No UV,0,12.8632112
#022,0,No UV,0,12.86455012
#131,0,No UV,0,12.86455012
#263,0,No UV,0,12.86455012
#974,0,No UV,0,12.86455012
#974,0,No UV,0,12.86455012
#974,0,No UV,0,12.86455012
#974,0,No UV,0,12.86455012
#258,0,No UV,0,12.86588781
#974,0,No UV,0,12.86588781
#022,0,No UV,0,12.86722426
#263,0,No UV,0,12.86722426
#317,0,No UV,0,12.86722426
#970,0,No UV,0,12.86722426
#974,0,No UV,0,12.86722426
#009,0,No UV,0,12.86855947
#022,0,No UV,0,12.86855947
#282,0,No UV,0,12.86855947
#289,0,No UV,0,12.86855947
#289,0,No UV,0,12.86855947
#303,0,No UV,0,12.86855947
#317,0,No UV,0,12.86855947
#970,0,No UV,0,12.86855947
#303,0,No UV,0,12.86989345
#003,0,No UV,0,12.87122619
#258,0,No UV,0,12.87122619
#263,0,No UV,0,12.87122619
#289,0,No UV,0,12.87122619
#303,0,No UV,0,12.87122619
#303,0,No UV,0,12.8725577
#317,0,No UV,0,12.8725577
#970,0,No UV,0,12.8725577
#009,0,No UV,0,12.87388799
#282,0,No UV,0,12.87388799
#282,0,No UV,0,12.87388799
#291,0,No UV,0,12.87388799
#303,0,No UV,0,12.87521705
#970,0,No UV,0,12.87521705
#970,0,No UV,0,12.87521705
#003,0,No UV,0,12.87654489
#003,0,No UV,0,12.87654489
#970,0,No UV,0,12.87654489
#970,0,No UV,0,12.87654489
#974,0,No UV,0,12.87654489
#974,0,No UV,0,12.87654489
#022,0,No UV,0,12.8778715
#317,0,No UV,0,12.8778715
#974,0,No UV,0,12.8778715
#009,0,No UV,0,12.8791969
#003,0,No UV,0,12.88052108
#022,0,No UV,0,12.88052108
#291,0,No UV,0,12.88052108
#974,0,No UV,0,12.88052108
#003,0,No UV,0,12.88184405
#003,0,No UV,0,12.88184405
#263,0,No UV,0,12.88184405
#282,0,No UV,0,12.88184405
#282,0,No UV,0,12.8831658
#317,0,No UV,0,12.8831658
#003,0,No UV,0,12.88448635
#258,0,No UV,0,12.88448635
#289,0,No UV,0,12.88448635
#303,0,No UV,0,12.88448635
#009,0,No UV,0,12.88580568
#281,0,No UV,0,12.88580568
#291,0,No UV,0,12.88580568
#317,0,No UV,0,12.88580568
#970,0,No UV,0,12.88580568
#970,0,No UV,0,12.88580568
#003,0,No UV,0,12.88712382
#022,0,No UV,0,12.88712382
#258,0,No UV,0,12.88712382
#281,0,No UV,0,12.88712382
#282,0,No UV,0,12.88712382
#303,0,No UV,0,12.88712382
#317,0,No UV,0,12.88712382
#317,0,No UV,0,12.88712382
#974,0,No UV,0,12.88712382
#974,0,No UV,0,12.88712382
#022,0,No UV,0,12.88844074
#022,0,No UV,0,12.88844074
#263,0,No UV,0,12.88844074
#281,0,No UV,0,12.88844074
#970,0,No UV,0,12.88844074
#303,0,No UV,0,12.88975647
#970,0,No UV,0,12.88975647
#009,0,No UV,0,12.891071
#131,0,No UV,0,12.891071
#289,0,No UV,0,12.891071
#289,0,No UV,0,12.891071
#003,0,No UV,0,12.89238433
#022,0,No UV,0,12.89238433
#281,0,No UV,0,12.89238433
#303,0,No UV,0,12.89238433
#317,0,No UV,0,12.89238433
#317,0,No UV,0,12.89238433
#974,0,No UV,0,12.89238433
#003,0,No UV,0,12.89369647
#022,0,No UV,0,12.89369647
#022,0,No UV,0,12.89369647
#970,0,No UV,0,12.89369647
#970,0,No UV,0,12.89369647
#970,0,No UV,0,12.89369647
#970,0,No UV,0,12.89369647
#022,0,No UV,0,12.89500742
#282,0,No UV,0,12.89500742
#289,0,No UV,0,12.89500742
#303,0,No UV,0,12.89500742
#263,0,No UV,0,12.89631717
#282,0,No UV,0,12.89631717
#317,0,No UV,0,12.89631717
#970,0,No UV,0,12.89631717
#974,0,No UV,0,12.89631717
#009,0,No UV,0,12.89762574
#022,0,No UV,0,12.89762574
#131,0,No UV,0,12.89762574
#281,0,No UV,0,12.89762574
#282,0,No UV,0,12.89762574
#131,0,No UV,0,12.89893312
#291,0,No UV,0,12.89893312
#303,0,No UV,0,12.89893312
#970,0,No UV,0,12.89893312
#970,0,No UV,0,12.89893312
#258,0,No UV,0,12.90023932
#291,0,No UV,0,12.90023932
#317,0,No UV,0,12.90023932
#003,0,No UV,0,12.90154433
#009,0,No UV,0,12.90154433
#022,0,No UV,0,12.90154433
#263,0,No UV,0,12.90154433
#317,0,No UV,0,12.90154433
#022,0,No UV,0,12.90284817
#131,0,No UV,0,12.90284817
#258,0,No UV,0,12.90284817
#281,0,No UV,0,12.90284817
#289,0,No UV,0,12.90284817
#303,0,No UV,0,12.90284817
#970,0,No UV,0,12.90284817
#003,0,No UV,0,12.90415083
#303,0,No UV,0,12.90415083
#303,0,No UV,0,12.90415083
#974,0,No UV,0,12.90415083
#131,0,No UV,0,12.90545231
#258,0,No UV,0,12.90545231
#258,0,No UV,0,12.90545231
#282,0,No UV,0,12.90545231
#282,0,No UV,0,12.90545231
#291,0,No UV,0,12.90545231
#303,0,No UV,0,12.90545231
#970,0,No UV,0,12.90545231
#131,0,No UV,0,12.90675262
#281,0,No UV,0,12.90675262
#974,0,No UV,0,12.90675262
#003,0,No UV,0,12.90805176
#009,0,No UV,0,12.90805176
#303,0,No UV,0,12.90805176
#003,0,No UV,0,12.90934973
#009,0,No UV,0,12.90934973
#263,0,No UV,0,12.90934973
#317,0,No UV,0,12.90934973
#970,0,No UV,0,12.90934973
#022,0,No UV,0,12.91064654
#303,0,No UV,0,12.91064654
#263,0,No UV,0,12.91194218
#289,0,No UV,0,12.91194218
#289,0,No UV,0,12.91194218
#303,0,No UV,0,12.91194218
#970,0,No UV,0,12.91194218
#258,0,No UV,0,12.91323666
#303,0,No UV,0,12.91323666
#974,0,No UV,0,12.91323666
#263,0,No UV,0,12.91452997
#317,0,No UV,0,12.91452997
#970,0,No UV,0,12.91452997
#970,0,No UV,0,12.91452997
#289,0,No UV,0,12.91582213
#291,0,No UV,0,12.91582213
#022,0,No UV,0,12.91711313
#289,0,No UV,0,12.91711313
#317,0,No UV,0,12.91711313
#974,0,No UV,0,12.91711313
#974,0,No UV,0,12.91711313
#003,0,No UV,0,12.91840298
#009,0,No UV,0,12.91840298
#258,0,No UV,0,12.91840298
#263,0,No UV,0,12.91840298
#263,0,No UV,0,12.91840298
#281,0,No UV,0,12.91840298
#282,0,No UV,0,12.91840298
#291,0,No UV,0,12.91840298
#303,0,No UV,0,12.91840298
#009,0,No UV,0,12.91969168
#263,0,No UV,0,12.91969168
#281,0,No UV,0,12.91969168
#281,0,No UV,0,12.91969168
#291,0,No UV,0,12.91969168
#291,0,No UV,0,12.91969168
#317,0,No UV,0,12.91969168
#970,0,No UV,0,12.91969168
#974,0,No UV,0,12.91969168
#003,0,No UV,0,12.92097922
#131,0,No UV,0,12.92097922
#281,0,No UV,0,12.92097922
#291,0,No UV,0,12.92097922
#317,0,No UV,0,12.92097922
#281,0,No UV,0,12.92226562
#282,0,No UV,0,12.92226562
#317,0,No UV,0,12.92226562
#003,0,No UV,0,12.92355087
#022,0,No UV,0,12.92355087
#291,0,No UV,0,12.92355087
#281,0,No UV,0,12.92483498
#282,0,No UV,0,12.92483498
#289,0,No UV,0,12.92483498
#303,0,No UV,0,12.92483498
#974,0,No UV,0,12.92483498
#022,0,No UV,0,12.92611795
#131,0,No UV,0,12.92611795
#281,0,No UV,0,12.92611795
#282,0,No UV,0,12.92611795
#291,0,No UV,0,12.92611795
#317,0,No UV,0,12.92611795
#974,0,No UV,0,12.92611795
#003,0,No UV,0,12.92739977
#003,0,No UV,0,12.92739977
#281,0,No UV,0,12.92739977
#317,0,No UV,0,12.92739977
#003,0,No UV,0,12.92868046
#022,0,No UV,0,12.92868046
#131,0,No UV,0,12.92868046
#281,0,No UV,0,12.92868046
#281,0,No UV,0,12.92868046
#303,0,No UV,0,12.92868046
#022,0,No UV,0,12.92996001
#289,0,No UV,0,12.92996001
#291,0,No UV,0,12.92996001
#317,0,No UV,0,12.92996001
#974,0,No UV,0,12.92996001
#281,0,No UV,0,12.93123843
#303,0,No UV,0,12.93123843
#317,0,No UV,0,12.93123843
#970,0,No UV,0,12.93123843
#003,0,No UV,0,12.93251572
#009,0,No UV,0,12.93251572
#022,0,No UV,0,12.93251572
#131,0,No UV,0,12.93251572
#282,0,No UV,0,12.93251572
#022,0,No UV,0,12.93379188
#131,0,No UV,0,12.93379188
#258,0,No UV,0,12.93379188
#974,0,No UV,0,12.93379188
#258,0,No UV,0,12.9350669
#281,0,No UV,0,12.9350669
#131,0,No UV,0,12.93634081
#131,0,No UV,0,12.93634081
#303,0,No UV,0,12.93634081
#970,0,No UV,0,12.93634081
#022,0,No UV,0,12.93761359
#131,0,No UV,0,12.93761359
#970,0,No UV,0,12.93761359
#970,0,No UV,0,12.93761359
#003,0,No UV,0,12.93888524
#282,0,No UV,0,12.93888524
#303,0,No UV,0,12.94015578
#317,0,No UV,0,12.94015578
#970,0,No UV,0,12.94015578
#282,0,No UV,0,12.9414252
#282,0,No UV,0,12.9414252
#282,0,No UV,0,12.9414252
#289,0,No UV,0,12.9414252
#317,0,No UV,0,12.9414252
#022,0,No UV,0,12.9426935
#281,0,No UV,0,12.9426935
#003,0,No UV,0,12.94396069
#009,0,No UV,0,12.94396069
#263,0,No UV,0,12.94396069
#289,0,No UV,0,12.94396069
#317,0,No UV,0,12.94396069
#974,0,No UV,0,12.94396069
#263,0,No UV,0,12.94522677
#281,0,No UV,0,12.94522677
#282,0,No UV,0,12.94522677
#970,0,No UV,0,12.94522677
#970,0,No UV,0,12.94522677
#974,0,No UV,0,12.94522677
#303,0,No UV,0,12.94649174
#317,0,No UV,0,12.94649174
#317,0,No UV,0,12.94649174
#131,0,No UV,0,12.9477556
#131,0,No UV,0,12.94901835
#258,0,No UV,0,12.94901835
#303,0,No UV,0,12.94901835
#974,0,No UV,0,12.94901835
#974,0,No UV,0,12.94901835
#282,0,No UV,0,12.95028
#291,0,No UV,0,12.95028
#303,0,No UV,0,12.95028
#317,0,No UV,0,12.95028
#003,0,No UV,0,12.95154054
#009,0,No UV,0,12.95154054
#258,0,No UV,0,12.95154054
#281,0,No UV,0,12.95154054
#317,0,No UV,0,12.95154054
#131,0,No UV,0,12.95279999
#282,0,No UV,0,12.95279999
#009,0,No UV,0,12.95405834
#131,0,No UV,0,12.95405834
#263,0,No UV,0,12.95531559
#289,0,No UV,0,12.95531559
#317,0,No UV,0,12.95531559
#317,0,No UV,0,12.95531559
#974,0,No UV,0,12.95531559
#974,0,No UV,0,12.95531559
#022,0,No UV,0,12.95657174
#303,0,No UV,0,12.95657174
#974,0,No UV,0,12.95657174
#282,0,No UV,0,12.95782681
#289,0,No UV,0,12.95782681
#317,0,No UV,0,12.95782681
#970,0,No UV,0,12.95782681
#282,0,No UV,0,12.95908078
#970,0,No UV,0,12.95908078
#022,0,No UV,0,12.96033366
#303,0,No UV,0,12.96033366
#303,0,No UV,0,12.96033366
#317,0,No UV,0,12.96033366
#003,0,No UV,0,12.96158546
#263,0,No UV,0,12.96158546
#303,0,No UV,0,12.96158546
#303,0,No UV,0,12.96158546
#970,0,No UV,0,12.96158546
#022,0,No UV,0,12.96283617
#291,0,No UV,0,12.96283617
#970,0,No UV,0,12.96283617
#282,0,No UV,0,12.9640858
#291,0,No UV,0,12.9640858
#281,0,No UV,0,12.96533434
#282,0,No UV,0,12.96533434
#970,0,No UV,0,12.96533434
#003,0,No UV,0,12.96658181
#003,0,No UV,0,12.96658181
#282,0,No UV,0,12.96658181
#282,0,No UV,0,12.96658181
#303,0,No UV,0,12.96658181
#970,0,No UV,0,12.96658181
#974,0,No UV,0,12.96658181
#289,0,No UV,0,12.9678282
#303,0,No UV,0,12.9678282
#974,0,No UV,0,12.9678282
#003,0,No UV,0,12.96907351
#009,0,No UV,0,12.96907351
#974,0,No UV,0,12.97031775
#003,0,No UV,0,12.97156092
#263,0,No UV,0,12.97156092
#282,0,No UV,0,12.97156092
#289,0,No UV,0,12.97156092
#970,0,No UV,0,12.97156092
#009,0,No UV,0,12.97280301
#009,0,No UV,0,12.97280301
#009,0,No UV,0,12.97280301
#291,0,No UV,0,12.97280301
#970,0,No UV,0,12.97280301
#282,0,No UV,0,12.97404404
#291,0,No UV,0,12.97404404
#303,0,No UV,0,12.97404404
#970,0,No UV,0,12.97404404
#003,0,No UV,0,12.975284
#282,0,No UV,0,12.975284
#282,0,No UV,0,12.975284
#289,0,No UV,0,12.975284
#303,0,No UV,0,12.975284
#974,0,No UV,0,12.975284
#282,0,No UV,0,12.9765229
#317,0,No UV,0,12.9765229
#281,0,No UV,0,12.97776073
#131,0,No UV,0,12.97899751
#281,0,No UV,0,12.97899751
#289,0,No UV,0,12.97899751
#317,0,No UV,0,12.97899751
#970,0,No UV,0,12.97899751
#974,0,No UV,0,12.97899751
#003,0,No UV,0,12.98023322
#258,0,No UV,0,12.98023322
#281,0,No UV,0,12.98023322
#974,0,No UV,0,12.98023322
#131,0,No UV,0,12.98146788
#258,0,No UV,0,12.98146788
#281,0,No UV,0,12.98146788
#282,0,No UV,0,12.98146788
#282,0,No UV,0,12.98146788
#289,0,No UV,0,12.98146788
#022,0,No UV,0,12.98270148
#303,0,No UV,0,12.98270148
#303,0,No UV,0,12.98270148
#970,0,No UV,0,12.98270148
#003,0,No UV,0,12.98393402
#131,0,No UV,0,12.98393402
#289,0,No UV,0,12.98393402
#317,0,No UV,0,12.98393402
#970,0,No UV,0,12.98393402
#022,0,No UV,0,12.98516552
#281,0,No UV,0,12.98516552
#303,0,No UV,0,12.98516552
#974,0,No UV,0,12.98516552
#022,0,No UV,0,12.98639596
#263,0,No UV,0,12.98639596
#281,0,No UV,0,12.98639596
#291,0,No UV,0,12.98639596
#974,0,No UV,0,12.98639596
#022,0,No UV,0,12.98762535
#263,0,No UV,0,12.98762535
#974,0,No UV,0,12.98762535
#022,0,No UV,0,12.9888537
#258,0,No UV,0,12.9888537
#263,0,No UV,0,12.9888537
#303,0,No UV,0,12.9888537
#303,0,No UV,0,12.9888537
#970,0,No UV,0,12.9888537
#131,0,No UV,0,12.99008101
#258,0,No UV,0,12.99008101
#282,0,No UV,0,12.99008101
#289,0,No UV,0,12.99008101
#317,0,No UV,0,12.99008101
#003,0,No UV,0,12.99130727
#009,0,No UV,0,12.99130727
#974,0,No UV,0,12.99130727
#974,0,No UV,0,12.99130727
#009,0,No UV,0,12.99253249
#022,0,No UV,0,12.99253249
#263,0,No UV,0,12.99253249
#282,0,No UV,0,12.99253249
#258,0,No UV,0,12.99375666
#282,0,No UV,0,12.99375666
#289,0,No UV,0,12.99375666
#291,0,No UV,0,12.99375666
#303,0,No UV,0,12.99375666
#317,0,No UV,0,12.99375666
#022,0,No UV,0,12.99497981
#022,0,No UV,0,12.99497981
#281,0,No UV,0,12.99497981
#282,0,No UV,0,12.99497981
#289,0,No UV,0,12.99497981
#291,0,No UV,0,12.99497981
#970,0,No UV,0,12.99497981
#970,0,No UV,0,12.99497981
#131,0,No UV,0,12.99620191
#131,0,No UV,0,12.99620191
#258,0,No UV,0,12.99620191
#970,0,No UV,0,12.99620191
#022,0,No UV,0,12.99742298
#131,0,No UV,0,12.99742298
#317,0,No UV,0,12.99742298
#022,0,No UV,0,12.99864302
#022,0,No UV,0,12.99864302
#282,0,No UV,0,12.99864302
#970,0,No UV,0,12.99864302
#009,0,No UV,0,12.99986203
#258,0,No UV,0,12.99986203
#263,0,No UV,0,12.99986203
#970,0,No UV,0,12.99986203
#281,0,No UV,0,13.00108001
#289,0,No UV,0,13.00108001
#317,0,No UV,0,13.00108001
#970,0,No UV,0,13.00108001
#003,0,No UV,0,13.00351288
#258,0,No UV,0,13.00351288
#263,0,No UV,0,13.00351288
#282,0,No UV,0,13.00351288
#970,0,No UV,0,13.00351288
#970,0,No UV,0,13.00351288
#281,0,No UV,0,13.00472778
#281,0,No UV,0,13.00472778
#974,0,No UV,0,13.00472778
#281,0,No UV,0,13.00594166
#317,0,No UV,0,13.00594166
#009,0,No UV,0,13.00715452
#258,0,No UV,0,13.00715452
#263,0,No UV,0,13.00715452
#281,0,No UV,0,13.00715452
#282,0,No UV,0,13.00715452
#303,0,No UV,0,13.00715452
#974,0,No UV,0,13.00715452
#009,0,No UV,0,13.00836636
#022,0,No UV,0,13.00836636
#303,0,No UV,0,13.00836636
#003,0,No UV,0,13.00957718
#258,0,No UV,0,13.00957718
#289,0,No UV,0,13.00957718
#303,0,No UV,0,13.00957718
#303,0,No UV,0,13.00957718
#317,0,No UV,0,13.00957718
#003,0,No UV,0,13.01078699
#003,0,No UV,0,13.01078699
#022,0,No UV,0,13.01078699
#131,0,No UV,0,13.01078699
#263,0,No UV,0,13.01078699
#282,0,No UV,0,13.01078699
#317,0,No UV,0,13.01078699
#003,0,No UV,0,13.01199578
#974,0,No UV,0,13.01199578
#009,0,No UV,0,13.01320356
#009,0,No UV,0,13.01320356
#291,0,No UV,0,13.01320356
#970,0,No UV,0,13.01320356
#003,0,No UV,0,13.01441034
#003,0,No UV,0,13.01441034
#003,0,No UV,0,13.01441034
#022,0,No UV,0,13.01441034
#974,0,No UV,0,13.01441034
#022,0,No UV,0,13.0156161
#022,0,No UV,0,13.0156161
#131,0,No UV,0,13.0156161
#303,0,No UV,0,13.0156161
#303,0,No UV,0,13.0156161
#317,0,No UV,0,13.0156161
#131,0,No UV,0,13.01682085
#263,0,No UV,0,13.01682085
#974,0,No UV,0,13.0180246
#258,0,No UV,0,13.01922735
#263,0,No UV,0,13.01922735
#281,0,No UV,0,13.01922735
#289,0,No UV,0,13.01922735
#317,0,No UV,0,13.01922735
#970,0,No UV,0,13.01922735
#258,0,No UV,0,13.0204291
#317,0,No UV,0,13.0204291
#970,0,No UV,0,13.0204291
#970,0,No UV,0,13.0204291
#003,0,No UV,0,13.02162984
#263,0,No UV,0,13.02162984
#263,0,No UV,0,13.02162984
#317,0,No UV,0,13.02162984
#258,0,No UV,0,13.02282959
#289,0,No UV,0,13.02282959
#970,0,No UV,0,13.02282959
#009,0,No UV,0,13.02402834
#022,0,No UV,0,13.02402834
#289,0,No UV,0,13.02402834
#291,0,No UV,0,13.02402834
#303,0,No UV,0,13.02402834
#317,0,No UV,0,13.02402834
#003,0,No UV,0,13.02522609
#003,0,No UV,0,13.02642285
#009,0,No UV,0,13.02642285
#009,0,No UV,0,13.02642285
#258,0,No UV,0,13.02642285
#281,0,No UV,0,13.02642285
#303,0,No UV,0,13.02642285
#009,0,No UV,0,13.02761862
#282,0,No UV,0,13.02761862
#282,0,No UV,0,13.02761862
#289,0,No UV,0,13.02761862
#303,0,No UV,0,13.02761862
#317,0,No UV,0,13.02761862
#970,0,No UV,0,13.02761862
#258,0,No UV,0,13.0288134
#317,0,No UV,0,13.0288134
#974,0,No UV,0,13.0288134
#974,0,No UV,0,13.0288134
#009,0,No UV,0,13.03000719
#282,0,No UV,0,13.03000719
#289,0,No UV,0,13.03000719
#003,0,No UV,0,13.03119999
#022,0,No UV,0,13.03119999
#131,0,No UV,0,13.03119999
#263,0,No UV,0,13.03119999
#303,0,No UV,0,13.03119999
#009,0,No UV,0,13.03239181
#131,0,No UV,0,13.03239181
#289,0,No UV,0,13.03239181
#317,0,No UV,0,13.03239181
#974,0,No UV,0,13.03239181
#974,0,No UV,0,13.03239181
#003,0,No UV,0,13.03358264
#131,0,No UV,0,13.03358264
#263,0,No UV,0,13.03358264
#970,0,No UV,0,13.03358264
#022,0,No UV,0,13.0347725
#258,0,No UV,0,13.0347725
#258,0,No UV,0,13.0347725
#282,0,No UV,0,13.0347725
#303,0,No UV,0,13.0347725
#303,0,No UV,0,13.0347725
#003,0,No UV,0,13.03596137
#022,0,No UV,0,13.03596137
#131,0,No UV,0,13.03596137
#303,0,No UV,0,13.03596137
#970,0,No UV,0,13.03596137
#022,0,No UV,0,13.03714926
#263,0,No UV,0,13.03714926
#970,0,No UV,0,13.03833617
#974,0,No UV,0,13.03833617
#263,0,No UV,0,13.03952211
#281,0,No UV,0,13.03952211
#281,0,No UV,0,13.03952211
#282,0,No UV,0,13.03952211
#289,0,No UV,0,13.03952211
#291,0,No UV,0,13.03952211
#974,0,No UV,0,13.03952211
#022,0,No UV,0,13.04070708
#258,0,No UV,0,13.04070708
#282,0,No UV,0,13.04070708
#317,0,No UV,0,13.04070708
#317,0,No UV,0,13.04070708
#970,0,No UV,0,13.04070708
#009,0,No UV,0,13.04189107
#022,0,No UV,0,13.04189107
#022,0,No UV,0,13.04189107
#289,0,No UV,0,13.04189107
#303,0,No UV,0,13.04189107
#317,0,No UV,0,13.04189107
#003,0,No UV,0,13.04307409
#003,0,No UV,0,13.04307409
#258,0,No UV,0,13.04307409
#263,0,No UV,0,13.04307409
#263,0,No UV,0,13.04307409
#009,0,No UV,0,13.04425615
#258,0,No UV,0,13.04425615
#258,0,No UV,0,13.04425615
#258,0,No UV,0,13.04425615
#281,0,No UV,0,13.04425615
#281,0,No UV,0,13.04425615
#282,0,No UV,0,13.04425615
#289,0,No UV,0,13.04425615
#291,0,No UV,0,13.04425615
#317,0,No UV,0,13.04425615
#317,0,No UV,0,13.04425615
#317,0,No UV,0,13.04425615
#974,0,No UV,0,13.04425615
#974,0,No UV,0,13.04425615
#303,0,No UV,0,13.04543723
#970,0,No UV,0,13.04543723
#974,0,No UV,0,13.04543723
#003,0,No UV,0,13.04661735
#263,0,No UV,0,13.04661735
#317,0,No UV,0,13.04661735
#970,0,No UV,0,13.04661735
#281,0,No UV,0,13.0477965
#317,0,No UV,0,13.0477965
#974,0,No UV,0,13.0477965
#003,0,No UV,0,13.0489747
#022,0,No UV,0,13.0489747
#258,0,No UV,0,13.0489747
#263,0,No UV,0,13.0489747
#009,0,No UV,0,13.05015193
#258,0,No UV,0,13.05015193
#258,0,No UV,0,13.05015193
#317,0,No UV,0,13.05015193
#317,0,No UV,0,13.05015193
#317,0,No UV,0,13.05015193
#970,0,No UV,0,13.05015193
#970,0,No UV,0,13.05015193
#022,0,No UV,0,13.0513282
#022,0,No UV,0,13.0513282
#317,0,No UV,0,13.0513282
#258,0,No UV,0,13.05250351
#258,0,No UV,0,13.05250351
#003,0,No UV,0,13.05367786
#009,0,No UV,0,13.05367786
#258,0,No UV,0,13.05367786
#258,0,No UV,0,13.05367786
#258,0,No UV,0,13.05367786
#289,0,No UV,0,13.05367786
#291,0,No UV,0,13.05367786
#317,0,No UV,0,13.05367786
#970,0,No UV,0,13.05367786
#003,0,No UV,0,13.05485126
#263,0,No UV,0,13.05485126
#282,0,No UV,0,13.05485126
#291,0,No UV,0,13.05485126
#303,0,No UV,0,13.05485126
#303,0,No UV,0,13.05485126
#303,0,No UV,0,13.05485126
#970,0,No UV,0,13.05485126
#009,0,No UV,0,13.05602371
#022,0,No UV,0,13.05602371
#291,0,No UV,0,13.05602371
#303,0,No UV,0,13.05602371
#003,0,No UV,0,13.0571952
#009,0,No UV,0,13.0571952
#022,0,No UV,0,13.0571952
#258,0,No UV,0,13.0571952
#281,0,No UV,0,13.0571952
#970,0,No UV,0,13.0571952
#317,0,No UV,0,13.05836575
#131,0,No UV,0,13.06070399
#258,0,No UV,0,13.06070399
#281,0,No UV,0,13.06070399
#303,0,No UV,0,13.06070399
#974,0,No UV,0,13.06070399
#131,0,No UV,0,13.06187169
#131,0,No UV,0,13.06187169
#258,0,No UV,0,13.06187169
#263,0,No UV,0,13.06187169
#289,0,No UV,0,13.06187169
#303,0,No UV,0,13.06187169
#303,0,No UV,0,13.06187169
#303,0,No UV,0,13.06187169
#289,0,No UV,0,13.06303845
#291,0,No UV,0,13.06303845
#291,0,No UV,0,13.06303845
#970,0,No UV,0,13.06303845
#009,0,No UV,0,13.06420426
#022,0,No UV,0,13.06420426
#970,0,No UV,0,13.06420426
#974,0,No UV,0,13.06420426
#003,0,No UV,0,13.06536913
#974,0,No UV,0,13.06536913
#289,0,No UV,0,13.06653307
#289,0,No UV,0,13.06653307
#291,0,No UV,0,13.06653307
#317,0,No UV,0,13.06653307
#317,0,No UV,0,13.06653307
#970,0,No UV,0,13.06653307
#974,0,No UV,0,13.06653307
#009,0,No UV,0,13.06769606
#022,0,No UV,0,13.06769606
#022,0,No UV,0,13.06769606
#317,0,No UV,0,13.06769606
#003,0,No UV,0,13.06885812
#009,0,No UV,0,13.06885812
#263,0,No UV,0,13.06885812
#289,0,No UV,0,13.06885812
#970,0,No UV,0,13.06885812
#974,0,No UV,0,13.06885812
#003,0,No UV,0,13.07001924
#131,0,No UV,0,13.07001924
#281,0,No UV,0,13.07001924
#289,0,No UV,0,13.07001924
#289,0,No UV,0,13.07001924
#291,0,No UV,0,13.07001924
#317,0,No UV,0,13.07001924
#009,0,No UV,0,13.07117943
#258,0,No UV,0,13.07117943
#263,0,No UV,0,13.07117943
#289,0,No UV,0,13.07117943
#289,0,No UV,0,13.07117943
#970,0,No UV,0,13.07117943
#974,0,No UV,0,13.07117943
#263,0,No UV,0,13.07233869
#970,0,No UV,0,13.07233869
#009,0,No UV,0,13.07349701
#970,0,No UV,0,13.07349701
#009,0,No UV,0,13.07465441
#282,0,No UV,0,13.07465441
#282,0,No UV,0,13.07581088
#317,0,No UV,0,13.07581088
#974,0,No UV,0,13.07581088
#131,0,No UV,0,13.07696642
#289,0,No UV,0,13.07696642
#131,0,No UV,0,13.07812104
#131,0,No UV,0,13.07812104
#970,0,No UV,0,13.07812104
#131,0,No UV,0,13.07927474
#289,0,No UV,0,13.07927474
#258,0,No UV,0,13.08042751
#263,0,No UV,0,13.08042751
#289,0,No UV,0,13.08042751
#303,0,No UV,0,13.08042751
#970,0,No UV,0,13.08042751
#970,0,No UV,0,13.08042751
#263,0,No UV,0,13.08157936
#291,0,No UV,0,13.08157936
#303,0,No UV,0,13.08157936
#281,0,No UV,0,13.08273029
#282,0,No UV,0,13.08273029
#282,0,No UV,0,13.08273029
#291,0,No UV,0,13.08273029
#970,0,No UV,0,13.08273029
#974,0,No UV,0,13.08273029
#258,0,No UV,0,13.08388031
#258,0,No UV,0,13.08388031
#291,0,No UV,0,13.08388031
#970,0,No UV,0,13.08388031
#970,0,No UV,0,13.08388031
#281,0,No UV,0,13.08502941
#303,0,No UV,0,13.08502941
#317,0,No UV,0,13.08502941
#974,0,No UV,0,13.08502941
#974,0,No UV,0,13.08502941
#003,0,No UV,0,13.0861776
#022,0,No UV,0,13.0861776
#022,0,No UV,0,13.0861776
#022,0,No UV,0,13.0861776
#289,0,No UV,0,13.0861776
#291,0,No UV,0,13.0861776
#303,0,No UV,0,13.0861776
#263,0,No UV,0,13.08732487
#281,0,No UV,0,13.08732487
#974,0,No UV,0,13.08732487
#282,0,No UV,0,13.08847123
#317,0,No UV,0,13.08847123
#974,0,No UV,0,13.08847123
#282,0,No UV,0,13.08961668
#282,0,No UV,0,13.08961668
#289,0,No UV,0,13.08961668
